Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Season
315,Douglas Luiz,br BRA,MFFW,Girona,19,1998,3.4,0,10,5,50,2.91,1.46,0,0,18.7,0,0,0,0.7,0.7,0.07,-0.7,-0.7,2117-18
316,Saša Lukić,rs SRB,MF,Levante,20,1996,11,0,2,1,50,0.18,0.09,0,0,30.1,0,0,0,0,0,0.02,0,0,2017-18
317,Antonio Luna,es ESP,DF,Levante,26,1991,22.5,0,5,0,0,0.22,0,0,,19.7,1,0,0,0.2,0.2,0.05,-0.2,-0.2,2017-18
318,Pablo Maffeo,es ESP,DF,Girona,20,1997,29.4,0,25,7,28,0.85,0.24,0,0,21.1,0,0,0,0.9,0.9,0.04,-0.9,-0.9,2017-18
319,Nemanja Maksimović,rs SRB,MF,Valencia,22,1995,6.2,0,7,2,28.6,1.13,0.32,0,0,15.6,0,0,0,0.4,0.4,0.06,-0.4,-0.4,2017-18
320,Hugo Mallo,es ESP,DF,Celta Vigo,26,1991,33.3,0,23,8,34.8,0.69,0.24,0,0,22.9,1,0,0,1.6,1.6,0.07,-1.6,-1.6,2017-18
321,Aïssa Mandi,dz ALG,DF,Betis,25,1991,33.6,1,14,2,14.3,0.42,0.06,0.07,0.5,11,0,0,0,3.3,3.3,0.23,-2.3,-2.3,2017-18
322,Martín Mantovani,ar ARG,DF,Leganés,33,1984,11.4,1,5,1,20,0.44,0.09,0.2,1,8.7,0,0,0,0.8,0.8,0.16,0.2,0.2,2017-18
323,José Manuel Jurado,es ESP,MFFW,Espanyol,31,1986,16.7,0,13,2,15.4,0.78,0.12,0,0,20.7,2,0,0,1.1,1.1,0.08,-1.1,-1.1,2017-18
324,Marcelo,br BRA,DF,Real Madrid,29,1988,25.1,2,33,9,27.3,1.31,0.36,0.06,0.22,20,0,0,0,1.3,1.3,0.04,0.7,0.7,2017-18
325,Óscar de Marcos,es ESP,DFFW,Athletic Club,28,1989,18.4,1,13,6,46.2,0.71,0.33,0.08,0.17,16.8,0,0,0,2.2,2.2,0.17,-1.2,-1.2,2017-18
326,José María Giménez,uy URU,DF,Atlético Madrid,22,1995,18.8,1,12,2,16.7,0.64,0.11,0.08,0.5,12.2,0,0,0,1.2,1.2,0.1,-0.2,-0.2,2017-18
327,Adrián Marín,es ESP,DF,Villarreal,20,1997,2.6,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2017-18
328,Guillermo Maripán,cl CHI,DF,Alavés,23,1994,17,0,4,1,25,0.24,0.06,0,0,8.9,0,0,0,0.5,0.5,0.13,-0.5,-0.5,2017-18
329,Roger Martí,es ESP,FW,Levante,26,1991,10.7,3,26,7,26.9,2.43,0.65,0.08,0.29,16.2,0,1,1,4.5,3.7,0.14,-1.5,-1.7,2017-18
330,Aarón Martín,es ESP,DF,Espanyol,20,1997,31.3,0,5,2,40,0.16,0.06,0,0,25.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1,2017-18
331,Carlos Martínez,es ESP,DF,Real Sociedad,31,1986,0,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2017-18
332,Emiliano Martínez,ar ARG,GK,Getafe,24,1992,5,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2017-18
333,Iñigo Martínez,es ESP,DF,Athletic Club,26,1991,16,0,8,2,25,0.5,0.12,0,0,11.1,0,0,0,0.6,0.6,0.08,-0.6,-0.6,2017-18
334,Iñigo Martínez,es ESP,DF,Real Sociedad,26,1991,11.7,1,11,3,27.3,0.94,0.26,0.09,0.33,16.4,1,0,0,1,1,0.09,0,0,2017-18
335,Roger Martínez,co COL,FW,Villarreal,23,1994,2.6,1,11,3,27.3,4.3,1.17,0.09,0.33,18,0,0,0,0.7,0.7,0.06,0.3,0.3,2117-18
336,Javier Mascherano,ar ARG,DF,Barcelona,33,1984,6,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2017-18
337,Borja Mayoral,es ESP,FWMF,Real Madrid,20,1997,3.8,3,15,10,66.7,3.91,2.61,0.2,0.3,10.9,0,0,0,3.1,3.1,0.21,-0.1,-0.1,2217-18
338,Róbert Mazáň,sk SVK,DF,Celta Vigo,23,1994,0.9,0,2,1,50,2.22,1.11,0,0,17.9,0,0,0,0.1,0.1,0.07,-0.1,-0.1,2117-18
339,Álvaro Medrán,es ESP,MF,Alavés,23,1994,10.5,2,17,6,35.3,1.62,0.57,0.12,0.33,24.6,1,0,0,1.1,1.1,0.06,0.9,0.9,2017-18
340,Álvaro Medrán,es ESP,MF,Valencia,23,1994,0.8,0,1,0,0,1.25,0,0,,37.7,0,0,0,0,0,0.01,0,0,2017-18
341,Óscar Melendo,es ESP,MFFW,Espanyol,19,1997,7.6,0,8,2,25,1.05,0.26,0,0,20,0,0,0,0.5,0.5,0.06,-0.5,-0.5,2017-18
342,Brais Méndez,es ESP,MFFW,Celta Vigo,20,1997,10.5,1,22,9,40.9,2.09,0.85,0.05,0.11,18.8,0,0,0,1.7,1.7,0.08,-0.7,-0.7,2017-18
343,Gabriel Mercado,ar ARG,DF,Sevilla,30,1987,23.5,0,18,7,38.9,0.76,0.3,0,0,14.6,0,0,0,1.4,1.4,0.08,-1.4,-1.4,2017-18
344,Sabin Merino,es ESP,FWMF,Athletic Club,25,1992,4.2,0,8,3,37.5,1.93,0.72,0,0,13,0,0,0,1.7,1.7,0.22,-1.7,-1.7,2017-18
345,Roque Mesa,es ESP,MF,Sevilla,28,1989,3.8,0,1,0,0,0.26,0,0,,24.6,0,0,0,0.1,0.1,0.05,-0.1,-0.1,2017-18
346,Lionel Messi,ar ARG,FW,Barcelona,30,1987,33.3,34,193,91,47.2,5.79,2.73,0.17,0.35,19.7,48,2,4,27.1,24,0.12,6.9,8,2217-18
347,Michel,br BRA,DF,Las Palmas,27,1990,23.7,0,6,3,50,0.25,0.13,0,0,18.9,0,0,0,0.2,0.2,0.04,-0.2,-0.2,2017-18
348,Santi Mina,es ESP,FW,Valencia,21,1995,17.3,12,42,19,45.2,2.43,1.1,0.26,0.58,12.6,1,1,1,8.4,7.6,0.18,3.6,3.4,2117-18
349,Yerry Mina,co COL,DF,Barcelona,22,1994,4.1,0,3,1,33.3,0.73,0.24,0,0,11.2,0,0,0,0.3,0.3,0.09,-0.3,-0.3,2017-18
350,Ignasi Miquel,es ESP,DF,Málaga,24,1992,19.7,0,9,1,11.1,0.46,0.05,0,0,11.5,0,0,0,0.7,0.7,0.08,-0.7,-0.7,2017-18
351,Luka Modrić,hr CRO,MF,Real Madrid,31,1985,21.9,1,35,8,22.9,1.6,0.37,0.03,0.13,20.9,0,0,0,1.8,1.8,0.05,-0.8,-0.8,2017-18
352,Johan Mojica,co COL,DF,Girona,24,1992,23.7,0,22,2,9.1,0.93,0.08,0,0,23.9,2,0,0,0.9,0.9,0.04,-0.9,-0.9,2017-18
353,Jorge Molina,es ESP,FW,Getafe,35,1982,31,7,57,20,35.1,1.84,0.65,0.07,0.2,14,0,3,6,14.7,9.9,0.18,-7.7,-5.9,2017-18
354,Daniel Molina Orta,es ESP,MF,Celta Vigo,21,1996,0.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2017-18
355,Francisco Molinero,es ESP,DF,Getafe,32,1985,6.4,0,4,0,0,0.62,0,0,,22.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1,2017-18
356,Momo,es ESP,FWMF,Las Palmas,35,1982,7.5,0,6,1,16.7,0.8,0.13,0,0,18,0,0,0,0.9,0.9,0.16,-0.9,-0.9,2017-18
357,Jefferson Montero,ec ECU,MFFW,Getafe,27,1989,0.6,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2017-18
358,Martín Montoya,es ESP,DF,Valencia,26,1991,23.9,0,8,5,62.5,0.33,0.21,0,0,27.1,0,0,0,0.2,0.2,0.03,-0.2,-0.2,2017-18
359,Walter Montoya,ar ARG,FW,Sevilla,24,1993,0.8,0,1,0,0,1.18,0,0,,20,0,0,0,0,0,0.03,0,0,2017-18
360,Shaquell Moore,us USA,DF,Levante,20,1996,4.7,0,3,2,66.7,0.64,0.42,0,0,20.6,0,0,0,0.4,0.4,0.12,-0.4,-0.4,2017-18
361,Emre Mor,tr TUR,FWMF,Celta Vigo,20,1997,7.4,1,12,5,41.7,1.62,0.68,0.08,0.2,21.7,0,0,0,0.7,0.7,0.06,0.3,0.3,2017-18
362,Sergio Mora,es ESP,MF,Getafe,37,1979,9,0,6,0,0,0.66,0,0,,22.8,0,0,0,0.2,0.2,0.03,-0.2,-0.2,2017-18
363,Erik Morán,es ESP,MF,Leganés,26,1991,2.5,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2017-18
364,Gerard Moreno,es ESP,FW,Espanyol,25,1992,37.9,16,103,45,43.7,2.72,1.19,0.15,0.33,14.4,2,1,2,15.5,13.8,0.14,0.5,1.2,2117-18
365,Héctor Moreno,mx MEX,DF,Real Sociedad,29,1988,8,1,8,4,50,1,0.5,0.13,0.25,8.6,0,0,0,1.6,1.6,0.2,-0.6,-0.6,2017-18
366,Marlos Moreno,co COL,MFDF,Girona,20,1996,0.3,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2017-18
367,Loren Morón,es ESP,FW,Betis,23,1993,11.8,7,29,14,48.3,2.46,1.19,0.24,0.5,15.1,0,0,0,4.6,4.6,0.16,2.4,2.4,2117-18
368,Pedro Mosquera,es ESP,MF,La Coruña,29,1988,15.5,0,12,3,25,0.77,0.19,0,0,18.3,1,0,0,0.9,0.9,0.08,-0.9,-0.9,2017-18
369,Toni Moya,es ESP,MF,Atlético Madrid,19,1998,0,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2017-18
370,Álex Mula,es ESP,FWMF,Málaga,21,1996,6.2,0,17,6,35.3,2.73,0.96,0,0,19.4,0,0,0,1.6,1.6,0.09,-1.6,-1.6,2017-18
371,Iker Muniain,es ESP,MFFW,Athletic Club,24,1992,8.7,4,18,10,55.6,2.08,1.15,0.22,0.4,17.1,0,0,0,2.7,2.7,0.15,1.3,1.3,2117-18
372,Marc Muniesa,es ESP,DF,Girona,25,1992,12.5,0,2,1,50,0.16,0.08,0,0,15,0,0,0,0.1,0.1,0.04,-0.1,-0.1,2017-18
373,Ezequiel Muñoz,ar ARG,DF,Leganés,26,1990,15.6,0,5,2,40,0.32,0.13,0,0,13.6,0,0,0,0.3,0.3,0.06,-0.3,-0.3,2017-18
374,Sulley Muntari,gh GHA,MF,La Coruña,32,1984,4.5,0,4,1,25,0.89,0.22,0,0,22.3,0,0,0,0.3,0.3,0.08,-0.3,-0.3,2017-18
375,Luis Muriel,co COL,FW,Sevilla,26,1991,17.9,7,58,21,36.2,3.25,1.18,0.12,0.33,16.1,3,0,0,7.4,7.4,0.13,-0.4,-0.4,2117-18
376,Jeison Murillo,co COL,DF,Valencia,25,1992,15.3,0,2,0,0,0.13,0,0,,12.1,0,0,0,0.1,0.1,0.07,-0.1,-0.1,2017-18
377,Fahad Al Muwallad,sa KSA,MF,Levante,22,1994,0.3,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2017-18
378,Alfred N'Diaye,sn SEN,DFMF,Villarreal,27,1990,1.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2017-18
379,Nacho,es ESP,DF,Real Madrid,27,1990,23,3,9,4,44.4,0.39,0.17,0.33,0.75,13.7,0,0,0,1.1,1.1,0.12,1.9,1.9,2017-18
380,Matías Nahuel,es ESP,MFFW,Betis,20,1996,2.8,0,2,1,50,0.72,0.36,0,0,20.2,0,0,0,0.3,0.3,0.13,-0.3,-0.3,2017-18
381,Naldo,br BRA,DF,Espanyol,28,1988,10.2,0,1,0,0,0.1,0,0,,10.4,0,0,0,0.1,0.1,0.08,-0.1,-0.1,2017-18
382,Nano,es ESP,FW,Levante,22,1995,3.1,0,6,2,33.3,1.94,0.65,0,0,15.5,0,0,0,1.1,1.1,0.18,-1.1,-1.1,2017-18
383,Naranjo,es ESP,MFFW,Leganés,23,1994,6.2,1,9,3,33.3,1.44,0.48,0.11,0.33,23.8,3,0,0,0.7,0.7,0.08,0.3,0.3,2017-18
384,Juanjo Narváez,co COL,MF,Betis,22,1995,3.4,0,3,0,0,0.89,0,0,,30.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1,2017-18
385,Fernando Navarro,es ESP,DF,La Coruña,35,1982,11.6,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2017-18
386,Marc Navarro,es ESP,DF,Espanyol,22,1995,12.3,1,20,5,25,1.62,0.41,0.05,0.2,23.5,3,0,0,0.7,0.7,0.04,0.3,0.3,2017-18
387,Rafa Navarro,es ESP,DF,Betis,23,1994,1.5,0,1,1,100,0.67,0.67,0,0,22.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1,2017-18
388,Ximo Navarro,es ESP,DF,Las Palmas,27,1990,29,0,3,1,33.3,0.1,0.03,0,0,26.3,0,0,0,0.1,0.1,0.05,-0.1,-0.1,2017-18
389,Jesús Navas,es ESP,FWDF,Sevilla,31,1985,19.6,1,19,4,21.1,0.97,0.2,0.05,0.25,18.9,0,0,0,1.1,1.1,0.06,-0.1,-0.1,2017-18
390,Keylor Navas,cr CRC,GK,Real Madrid,30,1986,27,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2017-18
391,Raúl Navas,es ESP,DF,Real Sociedad,29,1988,19.9,0,13,2,15.4,0.65,0.1,0,0,16.2,0,0,0,0.9,0.9,0.07,-0.9,-0.9,2017-18
392,Merveille Ndockyt,cg CGO,MFFW,Getafe,19,1998,0.8,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2017-18
393,Neto,br BRA,GK,Valencia,28,1989,33,0,1,0,0,0.03,0,0,,10.7,0,0,0,0.1,0.1,0.13,-0.1,-0.1,2017-18
394,Saúl Ñíguez,es ESP,MF,Atlético Madrid,22,1994,35.1,2,53,8,15.1,1.51,0.23,0.04,0.25,23,2,0,0,2.7,2.7,0.05,-0.7,-0.7,2017-18
395,Nolito,es ESP,FWMF,Sevilla,30,1986,17.8,4,37,17,45.9,2.08,0.96,0.11,0.24,16.8,0,0,1,4.8,4.1,0.11,-0.8,-0.1,2017-18
396,Unai Núñez,es ESP,DF,Athletic Club,20,1997,32.7,1,21,2,9.5,0.64,0.06,0.05,0.5,8.6,0,0,0,3.2,3.2,0.15,-2.2,-2.2,2017-18
397,Steven Nzonzi,fr FRA,MF,Sevilla,28,1988,24.6,1,22,5,22.7,0.89,0.2,0.05,0.2,20.1,0,0,0,2,2,0.09,-1,-1,2017-18
398,Jan Oblak,si SVN,GK,Atlético Madrid,24,1993,37,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2017-18
399,Álvaro Odriozola,es ESP,DF,Real Sociedad,21,1995,32.4,0,8,5,62.5,0.25,0.15,0,0,18.8,0,0,0,0.6,0.6,0.07,-0.6,-0.6,2017-18
400,Oier Olazábal,es ESP,GK,Levante,27,1989,26,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2017-18
401,Paulo Oliveira,pt POR,DF,Eibar,25,1992,24.6,0,13,3,23.1,0.53,0.12,0,0,10.8,0,0,0,1.1,1.1,0.08,-1.1,-1.1,2017-18
402,Mathías Olivera,uy URU,MF,Getafe,19,1997,1.1,1,1,1,100,0.87,0.87,1,1,7.2,0,0,0,0.2,0.2,0.24,0.8,0.8,2017-18
403,Michael Olunga,ke KEN,FWMF,Girona,23,1994,4.8,3,17,6,35.3,3.53,1.25,0.18,0.5,14.4,0,0,0,2.5,2.5,0.15,0.5,0.5,2117-18
404,Javier Ontiveros,es ESP,MFFW,Málaga,19,1997,4.3,0,8,3,37.5,1.84,0.69,0,0,29.4,1,0,0,0.3,0.3,0.03,-0.3,-0.3,2017-18
405,Fabián Orellana,cl CHI,MFFW,Eibar,31,1986,13.1,3,26,5,19.2,1.98,0.38,0.12,0.6,18.4,1,0,0,2.9,2.9,0.11,0.1,0.1,2017-18
406,Mikel Oyarzabal,es ESP,FWMF,Real Sociedad,20,1997,30.8,12,65,32,49.2,2.11,1.04,0.18,0.38,17.2,2,0,0,8.1,8.1,0.13,3.9,3.9,2117-18
407,Daniel Pacheco,es ESP,MFFW,Getafe,26,1991,1.9,0,1,0,0,0.51,0,0,,15.5,0,0,0,0.1,0.1,0.06,-0.1,-0.1,2017-18
408,Fernando Pacheco,es ESP,GK,Alavés,25,1992,37.3,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2017-18
409,Costel Pantilimon,ro ROU,GK,La Coruña,30,1987,6,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2017-18
410,Rubén Pardo,es ESP,MF,Real Sociedad,24,1992,2.5,0,1,0,0,0.41,0,0,,32.4,0,0,0,0,0,0.02,0,0,2017-18
411,Nicolás Pareja,ar ARG,DF,Sevilla,33,1984,4.5,0,3,0,0,0.67,0,0,,18.7,1,0,0,0.2,0.2,0.05,-0.2,-0.2,2017-18
412,Daniel Parejo,es ESP,MF,Valencia,28,1989,33.3,7,39,15,38.5,1.17,0.45,0.03,0.07,28.1,22,6,6,6.7,1.9,0.05,0.3,-0.9,2017-18
413,Thomas Partey,gh GHA,MFDF,Atlético Madrid,24,1993,26.4,3,22,3,13.6,0.83,0.11,0.14,1,25.7,4,0,0,1.6,1.6,0.07,1.4,1.4,2017-18
414,Paulinho,br BRA,MF,Barcelona,29,1988,21.6,9,45,22,48.9,2.08,1.02,0.2,0.41,13.3,0,0,0,10,10,0.24,-1,-1,2117-18
415,Gabriel Paulista,br BRA,DF,Valencia,26,1990,28.7,0,16,4,25,0.56,0.14,0,0,14.9,1,0,0,1.2,1.2,0.08,-1.2,-1.2,2017-18
416,Giampaolo Pazzini,it ITA,FW,Levante,32,1984,4.9,1,10,4,40,2.02,0.81,0.1,0.25,14,0,0,0,1.7,1.7,0.17,-0.7,-0.7,2017-18
417,Alfonso Pedraza,es ESP,MFDF,Alavés,21,1996,27.1,3,43,13,30.2,1.59,0.48,0.07,0.23,20.1,0,0,0,2.8,2.8,0.07,0.2,0.2,2017-18
418,Rubén Peña,es ESP,DFMF,Eibar,26,1991,19.2,1,12,2,16.7,0.62,0.1,0.08,0.5,21.2,0,0,0,0.5,0.5,0.04,0.5,0.5,2017-18
419,Gabriel Peñalba,ar ARG,MF,Las Palmas,32,1984,6.3,0,5,0,0,0.79,0,0,,30.8,0,0,0,0.1,0.1,0.02,-0.1,-0.1,2017-18
420,Adalberto Peñaranda,ve VEN,FWMF,Málaga,20,1997,8.9,0,21,6,28.6,2.36,0.67,0,0,23.8,0,0,0,0.7,0.7,0.04,-0.7,-0.7,2017-18
421,Andreas Pereira,br BRA,MF,Valencia,21,1996,12,1,14,6,42.9,1.17,0.5,0.07,0.17,20.1,0,0,0,0.8,0.8,0.06,0.2,0.2,2017-18
422,Hernán Pérez,py PAR,MF,Alavés,28,1989,4.2,0,8,2,25,1.93,0.48,0,0,19.1,0,0,0,0.4,0.4,0.05,-0.4,-0.4,2017-18
423,Hernán Pérez,py PAR,MFDF,Espanyol,28,1989,1.6,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2017-18
424,Lucas Pérez,es ESP,FW,La Coruña,28,1988,31.1,8,51,22,43.1,1.64,0.71,0.1,0.23,16,4,3,4,9.8,6.6,0.13,-1.8,-1.6,2017-18
425,Rubén Pérez,es ESP,MF,Leganés,28,1989,28,0,17,1,5.9,0.61,0.04,0,0,35.1,0,0,0,0.3,0.3,0.02,-0.3,-0.3,2017-18
426,Pablo Piatti,ar ARG,MFFW,Espanyol,28,1989,19.3,2,29,4,13.8,1.5,0.21,0.03,0.25,20.9,1,1,1,3.1,2.3,0.08,-1.1,-1.3,2017-18
427,Tomás Pina Isla,es ESP,MF,Alavés,29,1987,26.5,1,13,3,23.1,0.49,0.11,0.08,0.33,17.4,0,0,0,1,1,0.07,0,0,2017-18
428,Gerard Piqué,es ESP,DF,Barcelona,30,1987,29.2,2,18,5,27.8,0.62,0.17,0.11,0.4,10.5,0,0,0,2.6,2.6,0.14,-0.6,-0.6,2017-18
429,Guido Pizarro,ar ARG,MF,Sevilla,27,1990,19.5,1,13,4,30.8,0.67,0.21,0.08,0.25,18.2,0,0,0,0.9,0.9,0.07,0.1,0.1,2017-18
430,Carles Planas,es ESP,DF,Girona,26,1991,2.1,0,1,0,0,0.47,0,0,,6.3,0,0,0,0.1,0.1,0.08,-0.1,-0.1,2017-18
431,Pere Pons,es ESP,MF,Girona,24,1993,28.4,0,14,4,28.6,0.49,0.14,0,0,21.8,0,0,0,1.2,1.2,0.08,-1.2,-1.2,2017-18
432,Francisco Portillo,es ESP,MFFW,Getafe,27,1990,27.3,2,18,6,33.3,0.66,0.22,0.06,0.17,18.8,0,1,2,3.1,1.5,0.08,-1.1,-0.5,2017-18
433,Portu,es ESP,MF,Girona,25,1992,33.3,11,49,25,51,1.47,0.75,0.22,0.44,12.9,0,0,0,8.9,8.9,0.18,2.1,2.1,2017-18
434,Sergio Postigo,es ESP,DF,Levante,28,1988,26.9,1,7,2,28.6,0.26,0.07,0.14,0.5,21.6,0,0,0,0.3,0.3,0.05,0.7,0.7,2017-18
435,Darío Poveda,es ESP,MF,Villarreal,20,1997,0,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2017-18
436,Andrés Prieto,es ESP,GK,Málaga,23,1993,4,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2017-18
437,Xabi Prieto,es ESP,MFFW,Real Sociedad,33,1983,21.4,3,15,9,60,0.7,0.42,0.13,0.22,13.2,0,1,1,2.5,1.7,0.12,0.5,0.3,2017-18
438,Dani Raba,es ESP,MFFW,Villarreal,21,1995,12.3,2,18,5,27.8,1.46,0.41,0.11,0.4,18.2,1,0,0,2.4,2.4,0.13,-0.4,-0.4,2017-18
439,Nemanja Radoja,rs SRB,MF,Celta Vigo,24,1993,12.3,0,4,2,50,0.33,0.16,0,0,14.8,0,0,0,0.9,0.9,0.23,-0.9,-0.9,2017-18
440,Ivan Rakitić,hr CRO,MF,Barcelona,29,1988,31.5,1,28,11,39.3,0.89,0.35,0.04,0.09,22.4,0,0,0,2,2,0.07,-1,-1,2017-18
441,Jonás Ramalho,es ESP,DF,Girona,24,1993,25.5,0,7,1,14.3,0.27,0.04,0,0,7.8,0,0,0,1.5,1.5,0.21,-1.5,-1.5,2017-18
442,Benito Ramírez,es ESP,FWDF,Las Palmas,22,1995,1.8,0,1,1,100,0.54,0.54,0,0,27.3,0,0,0,0,0,0.02,0,0,2017-18
443,Sandro Ramírez,es ESP,FWMF,Sevilla,22,1995,8,0,24,10,41.7,3.01,1.26,0,0,18.2,0,0,0,2.1,2.1,0.09,-2.1,-2.1,2117-18
444,Toño Ramírez,es ESP,GK,Real Sociedad,30,1986,3.5,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2017-18
445,Iván Ramis,es ESP,DF,Eibar,32,1984,14.5,3,14,7,50,0.97,0.48,0.21,0.43,14,1,0,0,0.9,0.9,0.07,2.1,2.1,2017-18
446,Omar Ramos,es ESP,FWMF,Leganés,29,1988,16.1,0,9,2,22.2,0.56,0.12,0,0,21.6,0,0,0,0.4,0.4,0.05,-0.4,-0.4,2017-18
447,Sergio Ramos,es ESP,DF,Real Madrid,31,1986,25.4,4,25,12,48,0.98,0.47,0.08,0.17,12.8,2,2,3,5.9,3.6,0.14,-1.9,-1.6,2017-18
448,Recio,es ESP,MF,Málaga,26,1991,20.4,1,25,3,12,1.22,0.15,0,0,25.2,5,1,1,1.8,1,0.04,-0.8,-1,2017-18
449,Alberto Redondo,es ESP,DF,Getafe,20,1997,1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2017-18
450,Xesc Regis,es ESP,FW,Eibar,20,1996,0,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2017-18
451,Loïc Rémy,fr FRA,FW,Las Palmas,30,1987,8.5,5,32,16,50,3.76,1.88,0.16,0.31,15.9,1,0,0,3.9,3.9,0.12,1.1,1.1,2117-18
452,Loïc Rémy,fr FRA,FWMF,Getafe,30,1987,5.1,3,10,5,50,1.97,0.98,0.2,0.4,21.5,0,1,1,1.7,0.9,0.09,1.3,1.1,2017-18
453,Federico Ricca,uy URU,DF,Málaga,22,1994,12.3,0,5,3,60,0.41,0.24,0,0,12.5,0,0,0,0.3,0.3,0.05,-0.3,-0.3,2017-18
454,Diego Rico,es ESP,DF,Leganés,24,1993,24.8,2,25,8,32,1.01,0.32,0.08,0.25,21.6,3,0,0,1.4,1.4,0.05,0.6,0.6,2017-18
455,Mikel Rico,es ESP,MF,Athletic Club,32,1984,13,0,13,1,7.7,1,0.08,0,0,19.8,0,0,0,0.7,0.7,0.05,-0.7,-0.7,2017-18
456,Sergio Rico,es ESP,GK,Sevilla,23,1993,24,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2017-18
457,Asier Riesgo,es ESP,GK,Eibar,33,1983,1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2017-18
458,Cristian Rivera,es ESP,MF,Eibar,20,1997,2.7,0,1,0,0,0.37,0,0,,35.8,0,0,0,0,0,0.02,0,0,2017-18
459,Rober,es ESP,DFMF,Levante,22,1995,21.2,0,8,1,12.5,0.38,0.05,0,0,16.5,0,0,0,0.4,0.4,0.05,-0.4,-0.4,2017-18
460,Roberto,es ESP,GK,Málaga,31,1986,34,0,1,0,0,0.03,0,0,,8.9,0,0,0,0.1,0.1,0.14,-0.1,-0.1,2017-18
461,Sergi Roberto,es ESP,DF,Barcelona,25,1992,24.7,1,8,4,50,0.32,0.16,0.13,0.25,18.7,0,0,0,0.8,0.8,0.1,0.2,0.2,2017-18
462,Álex Robles,es ESP,DF,Málaga,18,1999,1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2017-18
463,Marc Roca,es ESP,MF,Espanyol,20,1996,2.9,0,4,0,0,1.36,0,0,,28.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1,2017-18
464,Rubén Rochina,es ESP,MFDF,Levante,26,1991,1.7,1,7,1,14.3,4.17,0.6,0.14,1,20.6,0,0,0,0.7,0.7,0.1,0.3,0.3,2017-18
465,Rodri,es ESP,MF,Villarreal,21,1996,35.9,1,32,10,31.3,0.89,0.28,0.03,0.1,20.1,0,0,0,1.5,1.5,0.05,-0.5,-0.5,2017-18
466,Rodrigo,es ESP,FW,Valencia,26,1991,29.8,16,91,37,40.7,3.05,1.24,0.16,0.41,16.5,2,1,1,13.5,12.8,0.14,2.5,2.2,2117-18
467,Kévin Rodrigues,pt POR,DF,Real Sociedad,23,1994,18.2,1,14,3,21.4,0.77,0.17,0.07,0.33,24.9,0,0,0,0.4,0.4,0.03,0.6,0.6,2017-18
468,Ángel Rodríguez,es ESP,FW,Getafe,30,1987,25.5,13,67,30,44.8,2.63,1.18,0.19,0.43,17.7,0,0,1,11,10.3,0.15,2,2.7,2117-18
469,Iván Rodríguez,es ESP,DF,Málaga,21,1996,0.2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2017-18
470,Diego Rolán,uy URU,FWMF,Málaga,24,1993,21.6,5,36,17,47.2,1.66,0.79,0.14,0.29,13,0,0,0,5.6,5.6,0.16,-0.6,-0.6,2017-18
471,Esteban Rolón,ar ARG,MF,Málaga,22,1995,4.6,0,3,0,0,0.65,0,0,,31.4,0,0,0,0.1,0.1,0.02,-0.1,-0.1,2017-18
472,Óscar Romero,py PAR,MFFW,Alavés,25,1992,2.8,0,8,3,37.5,2.87,1.08,0,0,27.8,2,0,0,0.2,0.2,0.03,-0.2,-0.2,2117-18
