Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Season
156,Andrés Fernández,es ESP,GK,Villarreal,31,1986,6,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2018-19
157,Borja Fernández,es ESP,MFDF,Valladolid,37,1981,9.3,0,5,1,20,0.54,0.11,0,0,18.6,0,0,0,0.2,0.2,0.04,-0.2,-0.2,2018-19
158,Joaquín Fernández,es ESP,DFMF,Valladolid,22,1996,9.3,1,7,2,28.6,0.75,0.21,0.14,0.5,11.5,0,0,0,0.7,0.7,0.09,0.3,0.3,2018-19
159,David Ferreiro,es ESP,MFFW,Huesca,30,1988,25.3,1,36,12,33.3,1.42,0.47,0.03,0.08,19.5,3,0,0,2.8,2.8,0.08,-1.8,-1.8,2018-19
160,Facundo Ferreyra,ar ARG,FW,Espanyol,27,1991,2.3,1,3,1,33.3,1.28,0.43,0.33,1,16.7,0,0,0,0.5,0.5,0.17,0.5,0.5,2018-19
161,Junior Firpo,es ESP,DFFW,Betis,21,1996,21.5,3,19,7,36.8,0.88,0.33,0.16,0.43,13.4,0,0,0,2.2,2.2,0.12,0.8,0.8,2018-19
162,Mathieu Flamini,fr FRA,MF,Getafe,34,1984,5,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2018-19
163,Pablo Fornals,es ESP,MFFW,Villarreal,22,1996,27.5,2,58,16,27.6,2.11,0.58,0.03,0.13,19.5,0,0,0,3.7,3.7,0.06,-1.7,-1.7,2018-19
164,Dimitri Foulquier,fr FRA,MFDF,Getafe,25,1993,20,3,13,4,30.8,0.65,0.2,0.23,0.75,15.2,0,0,0,1.1,1.1,0.08,1.9,1.9,2018-19
165,Javi Fuego,es ESP,MF,Villarreal,34,1984,2.6,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2018-19
166,Ramiro Funes Mori,ar ARG,DFMF,Villarreal,27,1991,29.2,2,26,6,23.1,0.89,0.21,0.08,0.33,16.2,0,0,0,2.4,2.4,0.09,-0.4,-0.4,2018-19
167,Javi Galán,es ESP,DFFW,Huesca,23,1994,16,0,2,0,0,0.12,0,0,,24.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1,2018-19
168,Álex Gallar,es ESP,MFFW,Huesca,26,1992,11.2,4,26,9,34.6,2.32,0.8,0.12,0.33,20.4,3,1,1,3.6,2.8,0.11,0.4,0.2,2018-19
169,Enric Gallego,es ESP,FW,Huesca,31,1986,17.1,5,32,13,40.6,1.87,0.76,0.16,0.38,12.5,0,0,0,4.7,4.7,0.15,0.3,0.3,2018-19
170,Álex Gálvez,es ESP,DF,Rayo Vallecano,29,1989,15.7,1,7,3,42.9,0.45,0.19,0.14,0.33,7.1,0,0,0,2.1,2.1,0.31,-1.1,-1.1,2018-19
171,Kévin Gameiro,fr FRA,FW,Valencia,31,1987,17.9,6,36,15,41.7,2.01,0.84,0.17,0.4,12.5,0,0,0,8.8,8.8,0.24,-2.8,-2.8,2018-19
172,Cristian Ganea,ro ROU,DF,Athletic Club,26,1992,0.5,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2018-19
173,Ezequiel Garay,ar ARG,DF,Valencia,31,1986,23.7,2,13,6,46.2,0.55,0.25,0.15,0.33,11.1,0,0,0,1.6,1.6,0.12,0.4,0.4,2018-19
174,Borja Garcés,es ESP,FW,Atlético Madrid,18,1999,0.2,1,3,1,33.3,13.5,4.5,0.33,1,18.3,0,0,0,0.5,0.5,0.15,0.5,0.5,2018-19
175,Alberto García,es ESP,GK,Rayo Vallecano,33,1985,17,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2018-19
176,Aleix García,es ESP,MF,Girona,21,1997,18.5,2,19,5,26.3,1.03,0.27,0.11,0.4,26.5,7,0,0,1.5,1.5,0.08,0.5,0.5,2018-19
177,Álvaro García,es ESP,FWMF,Rayo Vallecano,25,1992,19.6,4,27,10,37,1.38,0.51,0.15,0.4,15.5,0,0,0,4.2,4.2,0.16,-0.2,-0.2,2018-19
178,Borja García,es ESP,MFFW,Girona,27,1990,29.2,1,32,13,40.6,1.1,0.45,0.03,0.08,22.2,0,0,0,2,2,0.06,-1,-1,2018-19
179,Dani García,es ESP,MF,Athletic Club,28,1990,27.5,0,2,0,0,0.07,0,0,,30.7,0,0,0,0,0,0.02,0,0,2018-19
180,Javi García,es ESP,DFMF,Betis,31,1987,5.8,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2018-19
181,Manu García,es ESP,MF,Alavés,32,1986,25.9,1,28,5,17.9,1.08,0.19,0.04,0.2,17.1,0,0,0,2.9,2.9,0.1,-1.9,-1.9,2018-19
182,Raúl García,es ESP,MFFW,Athletic Club,32,1986,26.3,9,77,31,40.3,2.93,1.18,0.09,0.23,17.6,0,2,4,8.7,5.4,0.07,0.3,1.6,2018-19
183,Raúl García,es ESP,DF,Leganés,29,1989,4.2,0,2,0,0,0.47,0,0,,31,0,0,0,0,0,0.02,0,0,2018-19
184,Raúl García,es ESP,DF,Girona,29,1989,9.4,0,5,1,20,0.53,0.11,0,0,20.8,0,0,0,0.4,0.4,0.08,-0.4,-0.4,2018-19
185,Sergio García,es ESP,FWMF,Espanyol,35,1983,16.5,2,35,11,31.4,2.12,0.67,0.06,0.18,16,1,0,0,3.3,3.3,0.09,-1.3,-1.3,2018-19
186,Mario Gaspar,es ESP,DF,Villarreal,27,1990,28.9,1,25,8,32,0.87,0.28,0.04,0.13,16.9,0,0,0,1.9,1.9,0.08,-0.9,-0.9,2018-19
187,Joris Gnagnon,fr FRA,DFMF,Sevilla,21,1997,5,0,3,1,33.3,0.61,0.2,0,0,16.7,0,0,0,0.1,0.1,0.05,-0.1,-0.1,2018-19
188,Diego Godín,uy URU,DF,Atlético Madrid,32,1986,27.9,3,14,8,57.1,0.5,0.29,0.21,0.38,7.8,0,0,0,2.6,2.6,0.18,0.4,0.4,2018-19
189,Ibai Gómez,es ESP,FW,Athletic Club,28,1989,6.4,0,9,3,33.3,1.4,0.47,0,0,22.5,0,0,0,0.4,0.4,0.05,-0.4,-0.4,2018-19
190,Ibai Gómez,es ESP,MFFW,Alavés,28,1989,16.1,3,41,10,24.4,2.55,0.62,0.07,0.3,22.4,4,0,1,3.3,2.5,0.06,-0.3,0.5,2018-19
191,Maxi Gómez,uy URU,FW,Celta Vigo,21,1996,32.9,13,81,27,33.3,2.46,0.82,0.15,0.44,16.1,7,1,1,12.5,11.7,0.14,0.5,0.3,2018-19
192,Moi Gómez,es ESP,MF,Huesca,24,1994,33.9,2,25,8,32,0.74,0.24,0.08,0.25,23,2,0,0,2.1,2.1,0.08,-0.1,-0.1,2018-19
193,Sergi Gómez,es ESP,DF,Sevilla,26,1992,30.7,0,9,3,33.3,0.29,0.1,0,0,11.9,0,0,0,0.8,0.8,0.09,-0.8,-0.8,2018-19
194,Maxime Gonalons,fr FRA,MF,Sevilla,29,1989,6,0,2,0,0,0.33,0,0,,16.7,0,0,0,0.2,0.2,0.12,-0.2,-0.2,2018-19
195,Álvaro González,es ESP,DF,Villarreal,28,1990,32.9,1,14,2,14.3,0.43,0.06,0.07,0.5,14.8,0,0,0,1.2,1.2,0.08,-0.2,-0.2,2018-19
196,Bruno González,es ESP,DF,Getafe,28,1990,18.9,0,7,1,14.3,0.37,0.05,0,0,9.4,0,0,0,0.7,0.7,0.1,-0.7,-0.7,2018-19
197,Cristo González,es ESP,FW,Real Madrid,20,1997,0.5,0,1,0,0,2,0,0,,24.6,0,0,0,0,0,0.03,0,0,2018-19
198,Andoni Gorosabel,es ESP,DF,Real Sociedad,21,1996,5.1,0,2,0,0,0.4,0,0,,21.4,0,0,0,0.1,0.1,0.04,-0.1,-0.1,2018-19
199,Álex Granell,es ESP,MFDF,Girona,29,1988,26.6,0,39,7,17.9,1.47,0.26,0,0,29.2,8,0,0,1.2,1.2,0.03,-1.2,-1.2,2018-19
200,Esteban Granero,es ESP,MF,Espanyol,31,1987,22.4,3,30,7,23.3,1.34,0.31,0.1,0.43,24.3,13,0,0,1.8,1.8,0.06,1.2,1.2,2018-19
201,Antoine Griezmann,fr FRA,FWMF,Atlético Madrid,27,1991,35.5,15,110,42,38.2,3.1,1.18,0.11,0.29,19.8,16,3,3,13.9,11.6,0.11,1.1,0.4,2018-19
202,Andrés Guardado,mx MEX,MFDF,Betis,31,1986,25.9,0,26,5,19.2,1,0.19,0,0,23.5,2,0,0,1.4,1.4,0.06,-1.4,-1.4,2018-19
203,Sergi Guardiola,es ESP,FW,Valladolid,27,1991,16.8,3,45,15,33.3,2.68,0.89,0.07,0.2,16.2,0,0,1,5.4,4.6,0.1,-2.4,-1.6,2018-19
204,Sergi Guardiola,es ESP,MFFW,Getafe,27,1991,0.3,0,2,0,0,6,0,0,,23.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1,2018-19
205,Gonçalo Guedes,pt POR,MFFW,Valencia,21,1996,16.3,5,35,14,40,2.15,0.86,0.14,0.36,21.3,1,0,0,2.1,2.1,0.06,2.9,2.9,2018-19
206,Javi Guerra,es ESP,FWMF,Rayo Vallecano,36,1982,2.6,0,7,0,0,2.67,0,0,,13.6,0,0,0,0.8,0.8,0.11,-0.8,-0.8,2018-19
207,Francis Guerrero,es ESP,DFFW,Betis,22,1996,19.8,0,10,3,30,0.51,0.15,0,0,18,0,0,0,0.4,0.4,0.04,-0.4,-0.4,2018-19
208,Ander Guevara,es ESP,MF,Real Sociedad,21,1997,1,0,3,0,0,3,0,0,,28.2,0,0,0,0.1,0.1,0.02,-0.1,-0.1,2018-19
209,John Guidetti,se SWE,FW,Alavés,26,1992,7,2,10,5,50,1.43,0.71,0.2,0.4,13.4,0,0,0,1.4,1.4,0.14,0.6,0.6,2018-19
210,Gerard Gumbau,es ESP,MF,Leganés,23,1994,13.3,1,18,5,27.8,1.35,0.38,0,0,25.3,3,1,1,2,1.2,0.07,-1,-1.2,2018-19
211,Serdar Gürler,tr TUR,MFFW,Huesca,26,1991,5.4,0,7,2,28.6,1.31,0.37,0,0,14.5,0,0,0,0.7,0.7,0.11,-0.7,-0.7,2018-19
212,Gorka Guruzeta,es ESP,MFFW,Athletic Club,21,1996,0.6,0,1,0,0,1.8,0,0,,8.6,0,0,0,0.1,0.1,0.09,-0.1,-0.1,2018-19
213,Hacen,mr MTN,MF,Valladolid,20,1997,0,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2018-19
214,Munir El Haddadi,ma MAR,FW,Barcelona,22,1995,1.7,1,4,1,25,2.37,0.59,0.25,1,11.4,0,0,0,0.9,0.9,0.22,0.1,0.1,2018-19
215,Munir El Haddadi,ma MAR,FWMF,Sevilla,22,1995,11.6,5,34,11,32.4,2.94,0.95,0.15,0.45,15.7,0,0,0,5.1,5.1,0.15,-0.1,-0.1,2018-19
216,Uche Henry Agbo,ng NGA,MF,Rayo Vallecano,22,1995,4.1,0,1,0,0,0.24,0,0,,29.9,0,0,0,0,0,0.02,0,0,2018-19
217,Mario Hermoso,es ESP,DF,Espanyol,23,1995,31.2,3,27,11,40.7,0.87,0.35,0.11,0.27,24.1,7,0,0,2.6,2.6,0.12,0.4,0.4,2018-19
218,Lucas Hernández,fr FRA,DF,Atlético Madrid,22,1996,12.4,1,5,1,20,0.4,0.08,0.2,1,14.1,0,0,0,0.8,0.8,0.16,0.2,0.2,2018-19
219,Theo Hernández,fr FRA,DF,Real Sociedad,20,1997,22,1,24,5,20.8,1.09,0.23,0.04,0.2,24,0,0,0,1.4,1.4,0.06,-0.4,-0.4,2018-19
220,Yangel Herrera,ve VEN,MFDF,Huesca,20,1998,12.8,0,14,2,14.3,1.09,0.16,0,0,22.2,0,0,0,0.5,0.5,0.04,-0.5,-0.5,2018-19
221,Iago Herrerín,es ESP,GK,Athletic Club,30,1988,31,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2018-19
222,Pablo Hervías,es ESP,MF,Valladolid,25,1993,1.8,0,3,1,33.3,1.69,0.56,0,0,25,1,0,0,0.1,0.1,0.04,-0.1,-0.1,2018-19
223,Pablo Hervías,es ESP,MF,Eibar,25,1993,2,0,4,1,25,2,0.5,0,0,30.1,0,0,0,0.1,0.1,0.02,-0.1,-0.1,2018-19
224,Andrew Hjulsager,dk DEN,MFFW,Celta Vigo,23,1995,4,0,2,0,0,0.5,0,0,,20.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1,2018-19
225,Wesley Hoedt,nl NED,DF,Celta Vigo,24,1994,9.9,0,4,1,25,0.4,0.1,0,0,15.8,0,0,0,0.3,0.3,0.08,-0.3,-0.3,2018-19
226,Robert Ibáñez,es ESP,MF,Getafe,25,1993,0.8,0,4,2,50,4.74,2.37,0,0,18.5,0,0,0,0.2,0.2,0.04,-0.2,-0.2,2018-19
227,Vicente Iborra,es ESP,MF,Villarreal,30,1988,18.5,3,18,7,38.9,0.97,0.38,0.17,0.43,13.4,0,0,0,2.3,2.3,0.13,0.7,0.7,2018-19
228,Borja Iglesias,es ESP,FW,Espanyol,25,1993,34.2,17,87,35,40.2,2.55,1.02,0.16,0.4,15.2,0,3,3,16,13.6,0.16,1,0.4,2018-19
229,Asier Illarramendi,es ESP,MF,Real Sociedad,28,1990,20.2,1,14,4,28.6,0.69,0.2,0.07,0.25,24.9,2,0,0,0.5,0.5,0.04,0.5,0.5,2018-19
230,Giannelli Imbula,cd COD,MF,Rayo Vallecano,25,1992,19.2,1,21,4,19,1.09,0.21,0.05,0.25,26.4,1,0,0,0.9,0.9,0.04,0.1,0.1,2018-19
231,Pablo Insua,es ESP,DF,Huesca,24,1993,8.6,0,2,1,50,0.23,0.12,0,0,10.5,0,0,0,0.1,0.1,0.06,-0.1,-0.1,2018-19
232,Takashi Inui,jp JPN,MFFW,Alavés,30,1988,9.2,2,16,5,31.3,1.74,0.54,0.13,0.4,19.9,0,0,0,2.2,2.2,0.14,-0.2,-0.2,2018-19
233,Takashi Inui,jp JPN,MF,Betis,30,1988,4.2,0,13,3,23.1,3.1,0.72,0,0,20,0,0,0,1,1,0.07,-1,-1,2018-19
234,Gorka Iraizoz,es ESP,GK,Girona,37,1981,6.2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2018-19
235,Carlos Isaac,es ESP,DF,Atlético Madrid,20,1998,1,0,1,0,0,1,0,0,,10.7,0,0,0,0.1,0.1,0.07,-0.1,-0.1,2018-19
236,Isco,es ESP,MFFW,Real Madrid,26,1992,13.2,3,25,7,28,1.89,0.53,0.12,0.43,16.8,2,0,0,5.1,5.1,0.2,-2.1,-2.1,2018-19
237,Manuel Iturra,cl CHI,MF,Villarreal,34,1984,0.8,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2018-19
238,Ander Iturraspe,es ESP,MF,Athletic Club,29,1989,1.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2018-19
239,Ivi,es ESP,MFFW,Valladolid,24,1994,0.2,0,1,0,0,4.5,0,0,,28.8,1,0,0,0.1,0.1,0.06,-0.1,-0.1,2018-19
240,Adnan Januzaj,be BEL,FWMF,Real Sociedad,23,1995,13.9,1,32,6,18.8,2.3,0.43,0.03,0.17,19.9,5,0,0,2.4,2.4,0.08,-1.4,-1.4,2018-19
241,Jason,es ESP,DFFW,Levante,24,1994,25.9,2,32,9,28.1,1.24,0.35,0.06,0.22,20.6,3,0,0,3.2,3.2,0.1,-1.2,-1.2,2018-19
242,Mathias Jensen,dk DEN,MFFW,Celta Vigo,22,1996,2.6,0,4,1,25,1.53,0.38,0,0,20.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1,2018-19
243,Jesé,es ESP,FWMF,Betis,25,1993,8.7,2,19,8,42.1,2.2,0.92,0.11,0.25,15.2,0,0,0,3.3,3.3,0.17,-1.3,-1.3,2018-19
244,Joaquín,es ESP,FWMF,Betis,37,1981,18.8,6,23,12,52.2,1.22,0.64,0.26,0.5,20,4,0,0,3.2,3.2,0.14,2.8,2.8,2018-19
245,Jony,es ESP,MFFW,Alavés,27,1991,33,5,55,23,41.8,1.67,0.7,0.09,0.22,21.9,10,0,0,4.6,4.6,0.08,0.4,0.4,2018-19
246,Joan Jordán,es ESP,MF,Eibar,24,1994,31.9,4,58,17,29.3,1.82,0.53,0.07,0.24,24.4,9,0,0,2.6,2.6,0.05,1.4,1.4,2018-19
247,Willian José,br BRA,FW,Real Sociedad,26,1991,26.3,11,48,19,39.6,1.83,0.72,0.13,0.32,17.4,1,5,7,11.7,6.5,0.13,-0.7,-0.5,2018-19
248,Aleksandar Jovanović,rs SRB,GK,Huesca,25,1992,12,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2018-19
249,Jozabed,es ESP,MF,Celta Vigo,27,1991,12.8,0,11,3,27.3,0.86,0.23,0,0,21.6,0,0,0,0.4,0.4,0.04,-0.4,-0.4,2018-19
250,Miguel Juan Llambrich,es ESP,DFFW,Villarreal,22,1996,6,0,2,0,0,0.33,0,0,,15.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1,2018-19
251,Juanfran,es ESP,DFFW,Leganés,29,1988,16.2,1,10,3,30,0.62,0.19,0.1,0.33,19.6,0,0,0,0.4,0.4,0.04,0.6,0.6,2018-19
252,Juanfran,es ESP,DF,Atlético Madrid,33,1985,17.9,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2018-19
253,Juanmi,es ESP,FWMF,Real Sociedad,25,1993,16.9,5,43,20,46.5,2.54,1.18,0.12,0.25,14.7,0,0,0,6.6,6.6,0.15,-1.6,-1.6,2018-19
254,Juanpe,es ESP,DF,Girona,27,1991,30.7,0,21,6,28.6,0.68,0.2,0,0,13.9,0,0,0,1.7,1.7,0.08,-1.7,-1.7,2018-19
255,Juanpi,ve VEN,MFFW,Huesca,24,1994,7.4,2,14,2,14.3,1.88,0.27,0.07,0.5,23.1,4,1,1,2,1.2,0.09,0,-0.2,2018-19
256,David Juncà,es ESP,DF,Celta Vigo,24,1993,19.5,0,6,1,16.7,0.31,0.05,0,0,14.3,0,0,0,0.5,0.5,0.08,-0.5,-0.5,2018-19
257,Vinicius Júnior,br BRA,FWMF,Real Madrid,18,2000,9.7,2,42,17,40.5,4.35,1.76,0.05,0.12,17.3,0,0,0,3.6,3.6,0.08,-1.6,-1.6,2018-19
258,Gaël Kakuta,cd COD,MFFW,Rayo Vallecano,27,1991,8,1,5,0,0,0.63,0,0,,20.5,1,1,1,1.1,0.3,0.07,-0.1,-0.3,2018-19
259,Nikola Kalinić,hr CRO,FW,Atlético Madrid,30,1988,7.1,2,9,5,55.6,1.26,0.7,0.22,0.4,11.8,0,0,0,1.8,1.8,0.2,0.2,0.2,2018-19
260,Lee Kangin,kr KOR,MFFW,Valencia,17,2001,0.3,0,1,0,0,3.75,0,0,,31.5,0,0,0,0,0,0.02,0,0,2018-19
261,Wilfrid Kaptoum,cm CMR,MF,Betis,22,1996,8.6,0,3,1,33.3,0.35,0.12,0,0,17.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1,2018-19
262,Keko,es ESP,MFFW,Valladolid,26,1991,17,2,21,10,47.6,1.23,0.59,0.1,0.2,14.9,0,0,0,3.4,3.4,0.16,-1.4,-1.4,2018-19
263,Kike,es ESP,FW,Eibar,28,1989,14.4,3,43,16,37.2,2.98,1.11,0.07,0.19,13.6,0,0,0,5.6,5.6,0.13,-2.6,-2.6,2018-19
264,Simon Kjær,dk DEN,DF,Sevilla,29,1989,22.3,0,13,3,23.1,0.58,0.13,0,0,14,0,0,0,0.9,0.9,0.07,-0.9,-0.9,2018-19
265,Kenan Kodro,ba BIH,FWMF,Athletic Club,24,1993,1.8,1,4,1,25,2.24,0.56,0.25,1,17.9,0,0,0,0.2,0.2,0.05,0.8,0.8,2018-19
266,Koke,es ESP,MF,Atlético Madrid,26,1992,28.7,3,21,6,28.6,0.73,0.21,0.14,0.5,20.9,1,0,0,1.5,1.5,0.07,1.5,1.5,2018-19
267,Geoffrey Kondogbia,cf CTA,MF,Valencia,25,1993,13.8,1,22,4,18.2,1.59,0.29,0.05,0.25,21.2,0,0,0,2.2,2.2,0.1,-1.2,-1.2,2018-19
268,Vasyl Kravets,ua UKR,DFFW,Leganés,20,1997,5.3,0,4,2,50,0.75,0.37,0,0,24.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1,2018-19
269,Toni Kroos,de GER,MF,Real Madrid,28,1990,24.7,0,30,9,30,1.22,0.36,0,0,25.2,0,0,0,1.4,1.4,0.05,-1.4,-1.4,2018-19
270,Víctor Laguardia,es ESP,DF,Alavés,28,1989,36,1,17,4,23.5,0.47,0.11,0.06,0.25,13,1,0,0,1.7,1.7,0.1,-0.7,-0.7,2018-19
271,Diego Lainez,mx MEX,FWMF,Betis,18,2000,3.9,0,10,2,20,2.55,0.51,0,0,23.2,0,0,0,0.3,0.3,0.03,-0.3,-0.3,2018-19
272,Toni Lato,es ESP,DF,Valencia,20,1997,3,0,2,0,0,0.67,0,0,,16.1,0,0,0,0.1,0.1,0.06,-0.1,-0.1,2018-19
273,Miguel Layún,mx MEX,MFDF,Villarreal,30,1988,5.6,0,12,2,16.7,2.13,0.36,0,0,24.3,2,0,0,0.5,0.4,0.03,-0.5,-0.4,2018-19
274,Robin Le Normand,fr FRA,DF,Real Sociedad,21,1996,3.2,0,2,0,0,0.63,0,0,,6.2,0,0,0,0.2,0.2,0.09,-0.2,-0.2,2018-19
275,Wu Lei,cn CHN,FWMF,Espanyol,26,1991,11.8,3,31,8,25.8,2.63,0.68,0.1,0.38,13,0,0,0,5.1,5.1,0.16,-2.1,-2.1,2018-19
276,Iñigo Lekue,es ESP,DF,Athletic Club,25,1993,2.3,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2018-19
277,Thomas Lemar,fr FRA,MF,Atlético Madrid,22,1995,20.2,3,26,12,46.2,1.29,0.59,0.12,0.25,20.9,1,0,0,3,3,0.12,0,0,2018-19
278,Clément Lenglet,fr FRA,DF,Barcelona,23,1995,21.5,1,6,2,33.3,0.28,0.09,0.17,0.5,8.5,0,0,0,0.9,0.9,0.16,0.1,0.1,2018-19
279,Pedro León,es ESP,MFFW,Eibar,31,1986,4.7,1,7,2,28.6,1.48,0.42,0.14,0.5,20.6,0,0,0,1,1,0.14,0,0,2018-19
280,Sergio León,es ESP,FWMF,Betis,29,1989,7.1,0,13,2,15.4,1.83,0.28,0,0,18.6,0,0,0,0.6,0.6,0.04,-0.6,-0.6,2018-19
281,Diego Llorente,es ESP,DF,Real Sociedad,24,1993,19.5,0,7,1,14.3,0.36,0.05,0,0,19.4,1,0,0,0.5,0.5,0.07,-0.5,-0.5,2018-19
282,Marcos Llorente,es ESP,MF,Real Madrid,23,1995,6,0,1,1,100,0.17,0.17,0,0,13.8,0,0,0,0.1,0.1,0.06,-0.1,-0.1,2018-19
283,Giovani Lo Celso,ar ARG,MFFW,Betis,22,1996,26.6,9,60,25,41.7,2.25,0.94,0.12,0.28,20.3,2,2,4,8.2,5,0.08,0.8,2,2018-19
284,Stanislav Lobotka,sk SVK,MF,Celta Vigo,23,1994,27.7,0,11,2,18.2,0.4,0.07,0,0,21.8,0,0,0,0.9,0.9,0.08,-0.9,-0.9,2018-19
285,Samuele Longo,it ITA,FW,Huesca,26,1992,6.2,1,10,4,40,1.62,0.65,0.1,0.25,9.1,0,0,0,1.8,1.8,0.18,-0.8,-0.8,2018-19
286,Alejandro López,es ESP,MF,Espanyol,21,1997,1.2,0,1,0,0,0.8,0,0,,28.5,0,0,0,0,0,0.02,0,0,2018-19
287,David López,es ESP,DF,Espanyol,28,1989,20.2,0,9,2,22.2,0.45,0.1,0,0,18.1,0,0,0,1,1,0.11,-1,-1,2018-19
288,Diego López,es ESP,GK,Espanyol,36,1981,38,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2018-19
289,Javi López,es ESP,DF,Espanyol,32,1986,21.6,0,7,1,14.3,0.32,0.05,0,0,19.2,0,0,0,0.7,0.7,0.1,-0.7,-0.7,2018-19
290,Lluis López,es ESP,DF,Espanyol,21,1997,5.8,0,1,1,100,0.17,0.17,0,0,3.9,0,0,0,0.2,0.2,0.22,-0.2,-0.2,2018-19
291,Pedro López Muñoz,es ESP,DF,Levante,34,1983,5.2,0,2,1,50,0.39,0.19,0,0,20.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1,2018-19
292,Pau López,es ESP,GK,Betis,23,1994,33,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2018-19
293,Roberto López,es ESP,MF,Real Sociedad,18,2000,0.3,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2018-19
294,Unai López,es ESP,MF,Athletic Club,22,1995,3.6,0,4,1,25,1.1,0.27,0,0,22.5,0,0,0,0.2,0.2,0.05,-0.2,-0.2,2018-19
295,Anthony Lozano,hn HON,FWMF,Girona,25,1993,8.1,0,23,11,47.8,2.84,1.36,0,0,14.2,0,0,0,2.3,2.3,0.1,-2.3,-2.3,2018-19
296,Filipe Luís,br BRA,DF,Atlético Madrid,32,1985,22.6,2,10,6,60,0.44,0.27,0.2,0.33,20.6,0,0,0,0.8,0.8,0.08,1.2,1.2,2018-19
297,José Luis Gayà,es ESP,DF,Valencia,23,1995,34.9,1,15,3,20,0.43,0.09,0.07,0.33,20.8,1,0,0,1,1,0.06,0,0,2018-19
298,José Luis Morales,es ESP,FWMF,Levante,31,1987,35.5,12,60,28,46.7,1.69,0.79,0.15,0.32,15.5,0,3,5,13.6,9.7,0.16,-1.6,-0.7,2018-19
299,Luisinho,pt POR,DF,Huesca,33,1985,5.6,0,3,1,33.3,0.53,0.18,0,0,25.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1,2018-19
300,Douglas Luiz,br BRA,MF,Girona,20,1998,16.6,0,16,0,0,0.97,0,0,,25.4,0,0,0,1.6,1.6,0.1,-1.6,-1.6,2018-19
301,Antonio Luna,es ESP,DFFW,Levante,27,1991,14,0,3,1,33.3,0.21,0.07,0,0,18.7,0,0,0,0.2,0.2,0.06,-0.2,-0.2,2018-19
302,Andriy Lunin,ua UKR,GK,Leganés,19,1999,4.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2018-19
