Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Season
315,Adrián Marín,es ESP,DF,Alavés,22,1997,9.5,0,3,0,0,0.32,0,0,,14.3,0,0,0,0.7,0.7,0.23,-0.7,-0.7,2019-20
316,Guillermo Maripán,cl CHI,DF,Alavés,25,1994,1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2019-20
317,Roger Martí,es ESP,FW,Levante,28,1991,25.2,11,53,20,37.7,2.1,0.79,0.13,0.35,17.6,0,4,4,10.5,7.4,0.14,0.5,-0.4,2019-20
318,Daniel Martín,es ESP,GK,Betis,21,1998,5.9,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2019-20
319,Álex Martínez,es ESP,DF,Granada,28,1990,0.2,0,1,0,0,6,0,0,,20.8,1,0,0,0.1,0.1,0.07,-0.1,-0.1,2019-20
320,Iñigo Martínez,es ESP,DF,Athletic Club,28,1991,33,1,27,4,14.8,0.82,0.12,0.04,0.25,15.5,4,0,0,2.3,2.3,0.09,-1.3,-1.3,2019-20
321,Javi Martínez,es ESP,MF,Osasuna,19,1999,0.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2019-20
322,Pablo Martínez,es ESP,MF,Levante,21,1998,0.4,0,1,0,0,2.73,0,0,,23,1,0,0,0.1,0.1,0.07,-0.1,-0.1,2019-20
323,Jordi Masip,es ESP,GK,Valladolid,30,1989,35,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2019-20
324,Jaime Mata,es ESP,FW,Getafe,30,1988,30.5,11,54,20,37,1.77,0.66,0.15,0.4,14.1,0,3,4,11,7.9,0.15,0,0.1,2019-20
325,Borja Mayoral,es ESP,FW,Levante,22,1997,23.8,8,47,20,42.6,1.98,0.84,0.17,0.4,13.4,0,0,0,10.1,10.1,0.21,-2.1,-2.1,2019-20
326,Óscar Melendo,es ESP,MFFW,Espanyol,21,1997,12.4,0,3,0,0,0.24,0,0,,18.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1,2019-20
327,Gonzalo Melero,es ESP,MF,Levante,25,1994,13.7,2,17,7,41.2,1.24,0.51,0.06,0.14,14.2,0,1,1,3.1,2.3,0.14,-1.1,-1.3,2019-20
328,Arthur Melo,br BRA,MF,Barcelona,22,1996,13.1,3,8,5,62.5,0.61,0.38,0.38,0.6,23.2,0,0,0,1.3,1.3,0.16,1.7,1.7,2019-20
329,Brais Méndez,es ESP,MFFW,Celta Vigo,22,1997,16.4,0,25,8,32,1.52,0.49,0,0,22.7,0,0,0,2.1,2.1,0.08,-2.1,-2.1,2019-20
330,Édgar Méndez,es ESP,MFFW,Alavés,29,1990,9.6,1,8,3,37.5,0.83,0.31,0.13,0.33,22.4,0,0,0,0.5,0.5,0.06,0.5,0.5,2019-20
331,Ferland Mendy,fr FRA,DF,Real Madrid,24,1995,20.1,1,7,3,42.9,0.35,0.15,0.14,0.33,21.2,0,0,0,0.6,0.6,0.09,0.4,0.4,2019-20
332,Fran Mérida,es ESP,MF,Osasuna,29,1990,12.9,0,13,2,15.4,1.01,0.16,0,0,27.5,0,0,0,0.4,0.4,0.03,-0.4,-0.4,2019-20
333,Mikel Merino,es ESP,MF,Real Sociedad,23,1996,34.9,5,44,14,31.8,1.26,0.4,0.11,0.36,18.3,1,0,0,3.1,3.1,0.07,1.9,1.9,2019-20
334,Sabin Merino,es ESP,FW,Leganés,27,1992,0.9,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2019-20
335,Roque Mesa,es ESP,MF,Leganés,30,1989,22.4,1,27,10,37,1.21,0.45,0.04,0.1,25.2,1,0,0,1.4,1.4,0.05,-0.4,-0.4,2019-20
336,Lionel Messi,ar ARG,FW,Barcelona,32,1987,32,25,154,63,40.9,4.81,1.97,0.13,0.32,20.9,43,5,5,19.4,15.4,0.1,5.6,4.6,2019-20
337,Míchel,es ESP,MF,Valladolid,31,1988,24.2,1,12,2,16.7,0.5,0.08,0,0,25.6,2,1,1,1.3,0.5,0.04,-0.3,-0.5,2019-20
338,Miguel,es ESP,FW,Valladolid,19,1999,2.6,0,2,1,50,0.78,0.39,0,0,19.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1,2019-20
339,Éder Militão,br BRA,DF,Real Madrid,21,1998,11.4,0,2,1,50,0.18,0.09,0,0,13,0,0,0,0.1,0.1,0.05,-0.1,-0.1,2019-20
340,Santi Mina,es ESP,FWMF,Celta Vigo,23,1995,21.6,6,47,14,29.8,2.18,0.65,0.13,0.43,15.3,1,0,0,6.1,6.1,0.13,-0.1,-0.1,2019-20
341,Jorge Miramón,es ESP,DF,Levante,30,1989,27,0,10,3,30,0.37,0.11,0,0,22.5,0,0,0,0.7,0.7,0.07,-0.7,-0.7,2019-20
342,Luka Modrić,hr CRO,MF,Real Madrid,33,1985,22.2,3,30,13,43.3,1.35,0.59,0.1,0.23,23.1,0,0,0,1.5,1.5,0.05,1.5,1.5,2019-20
343,Jorge Molina,es ESP,FW,Getafe,37,1982,21,5,30,9,30,1.43,0.43,0.1,0.33,14.1,0,2,2,6.3,4.7,0.16,-1.3,-1.7,2019-20
344,Jon Moncayola,es ESP,MFDF,Osasuna,21,1998,16.6,1,13,4,30.8,0.78,0.24,0.08,0.25,26.3,0,0,0,0.5,0.5,0.04,0.5,0.5,2019-20
345,Nacho Monreal,es ESP,DF,Real Sociedad,33,1986,26.6,2,19,6,31.6,0.72,0.23,0.11,0.33,11.6,0,0,0,3.1,3.1,0.19,-1.1,-1.1,2019-20
346,Joan Monterde,es ESP,MF,Levante,21,1997,0.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2019-20
347,Ángel Montoro,es ESP,MF,Granada,31,1988,10.8,2,14,5,35.7,1.29,0.46,0.14,0.4,26.9,1,0,0,0.9,0.9,0.07,1.1,1.1,2019-20
348,Álvaro Morata,es ESP,FW,Atlético Madrid,26,1992,23.3,12,66,27,40.9,2.83,1.16,0.15,0.37,12.3,0,2,3,16,13.6,0.21,-4,-3.6,2019-20
349,Alberto Moreno,es ESP,DF,Villarreal,27,1992,16.3,0,9,3,33.3,0.55,0.18,0,0,18.9,0,0,0,0.9,0.9,0.1,-0.9,-0.9,2019-20
350,Álex Moreno,es ESP,DF,Betis,26,1993,25.2,0,24,8,33.3,0.95,0.32,0,0,15.9,0,0,0,2.7,2.7,0.11,-2.7,-2.7,2019-20
351,Gerard Moreno,es ESP,FWMF,Villarreal,27,1992,30.5,18,87,32,36.8,2.85,1.05,0.2,0.53,14.3,0,1,2,15.3,13.7,0.16,2.7,3.3,2019-20
352,Manu Morlanes,es ESP,MF,Villarreal,20,1999,2.8,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2019-20
353,Loren Morón,es ESP,FW,Betis,25,1993,22.6,10,52,18,34.6,2.3,0.8,0.19,0.56,15.1,0,0,0,8,8,0.16,2,2,2019-20
354,Toni Moya,es ESP,MF,Atlético Madrid,21,1998,0,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2019-20
355,Javi Moyano,es ESP,DF,Valladolid,33,1986,24.7,0,6,0,0,0.24,0,0,,14.8,0,0,0,0.5,0.5,0.08,-0.5,-0.5,2019-20
356,Iker Muniain,es ESP,FWMF,Athletic Club,26,1992,26.5,5,27,13,48.1,1.02,0.49,0.19,0.38,16.1,1,0,0,3.7,3.7,0.14,1.3,1.3,2019-20
357,Aihen Muñoz,es ESP,DF,Real Sociedad,21,1997,10.9,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2019-20
358,Javier Muñoz,es ESP,FWMF,Alavés,24,1995,0.6,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2019-20
359,Jeison Murillo,co COL,DF,Celta Vigo,27,1992,17,1,9,5,55.6,0.53,0.29,0.11,0.2,15.1,0,0,0,0.5,0.5,0.06,0.5,0.5,2019-20
360,Nacho,es ESP,DF,Valladolid,30,1989,21,0,9,2,22.2,0.43,0.1,0,0,23.3,0,0,0,0.3,0.3,0.03,-0.3,-0.3,2019-20
361,Nacho,es ESP,DF,Real Madrid,29,1990,4.9,1,6,1,16.7,1.23,0.21,0.17,1,22.8,0,0,0,0.4,0.4,0.06,0.6,0.6,2019-20
362,Naldo,br BRA,DF,Espanyol,30,1988,14.8,0,9,0,0,0.61,0,0,,12.3,0,0,0,0.6,0.6,0.07,-0.6,-0.6,2019-20
363,Marc Navarro,es ESP,FWDF,Leganés,24,1995,2.4,0,5,0,0,2.05,0,0,,18.1,0,0,0,0.2,0.2,0.04,-0.2,-0.2,2019-20
364,Ximo Navarro,es ESP,DF,Alavés,29,1990,21.1,0,7,2,28.6,0.33,0.09,0,0,22,0,0,0,0.4,0.4,0.05,-0.4,-0.4,2019-20
365,Jesús Navas,es ESP,DF,Sevilla,33,1985,37.4,0,11,2,18.2,0.29,0.05,0,0,22.9,0,0,0,0.3,0.3,0.03,-0.3,-0.3,2019-20
366,Raúl Navas,es ESP,DF,Osasuna,31,1988,7.9,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2019-20
367,Neto,br BRA,GK,Barcelona,30,1989,2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2019-20
368,Carlos Neva,es ESP,DF,Granada,23,1996,24.5,0,8,4,50,0.33,0.16,0,0,15.9,0,0,0,0.9,0.9,0.11,-0.9,-0.9,2019-20
369,Saúl Ñíguez,es ESP,MFDF,Atlético Madrid,24,1994,34.1,6,42,10,23.8,1.23,0.29,0.1,0.4,19.2,3,2,2,4.7,3.1,0.07,1.3,0.9,2019-20
370,Fernando Niño,es ESP,FW,Villarreal,18,2000,0.9,1,1,1,100,1.08,1.08,1,1,17.4,0,0,0,0.1,0.1,0.07,0.9,0.9,2019-20
371,Nolito,es ESP,FW,Sevilla,32,1986,10,3,30,12,40,3.01,1.2,0.1,0.25,15.8,0,0,0,2.2,2.2,0.07,0.8,0.8,2019-20
372,Nolito,es ESP,MFFW,Celta Vigo,32,1986,3.6,2,6,4,66.7,1.67,1.11,0.17,0.25,19.8,2,1,1,1.6,0.9,0.14,0.4,0.1,2019-20
373,Unai Núñez,es ESP,DF,Athletic Club,22,1997,17.5,0,8,3,37.5,0.46,0.17,0,0,12,0,0,0,0.7,0.7,0.08,-0.7,-0.7,2019-20
374,Allan Nyom,cm CMR,DFMF,Getafe,31,1988,26.9,2,13,4,30.8,0.48,0.15,0.15,0.5,15.3,0,0,0,0.9,0.9,0.07,1.1,1.1,2019-20
375,Jan Oblak,si SVN,GK,Atlético Madrid,26,1993,37.7,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2019-20
376,Rafel Obrador,es ESP,DF,Mallorca,15,2004,0,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2019-20
377,Lucas Ocampos,ar ARG,FWMF,Sevilla,25,1994,30.5,14,79,31,39.2,2.59,1.02,0.11,0.29,17.1,0,5,5,12.7,8.8,0.11,1.3,0.2,2019-20
378,Álvaro Odriozola,es ESP,DF,Real Madrid,23,1995,3.8,0,2,0,0,0.52,0,0,,16.2,0,0,0,0.4,0.4,0.2,-0.4,-0.4,2019-20
379,Lucas Olaza,uy URU,DF,Celta Vigo,25,1994,34.9,1,19,5,26.3,0.54,0.14,0.05,0.2,26.7,7,0,0,0.8,0.8,0.04,0.2,0.2,2019-20
380,Oier Olazábal,es ESP,GK,Espanyol,29,1989,2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2019-20
381,Kiko Olivas,es ESP,DF,Valladolid,30,1988,32.7,2,9,4,44.4,0.28,0.12,0.22,0.5,9,0,0,0,1.7,1.6,0.18,0.3,0.4,2019-20
382,Paulo Oliveira,pt POR,DF,Eibar,27,1992,23.2,1,12,4,33.3,0.52,0.17,0.08,0.25,10.6,0,0,0,1,1,0.08,0,0,2019-20
383,Mathías Olivera,uy URU,DF,Getafe,21,1997,20.8,0,6,1,16.7,0.29,0.05,0,0,11.7,0,0,0,0.6,0.6,0.1,-0.6,-0.6,2019-20
384,Kenneth Omeruo,ng NGA,DF,Leganés,25,1993,20.8,1,4,1,25,0.19,0.05,0.25,1,12.1,0,0,0,0.3,0.3,0.07,0.7,0.7,2019-20
385,Javier Ontiveros,es ESP,FWMF,Villarreal,21,1997,9.9,2,49,18,36.7,4.96,1.82,0.04,0.11,24.6,9,0,0,2,2,0.04,0,0,2019-20
386,Fabián Orellana,cl CHI,MFFW,Eibar,33,1986,26.6,8,37,15,40.5,1.39,0.56,0.11,0.27,19.4,1,4,5,8,4,0.11,0,0,2019-20
387,Aimar Oroz,es ESP,FW,Osasuna,17,2001,0.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2019-20
388,Mikel Oyarzabal,es ESP,FWMF,Real Sociedad,22,1997,33.9,10,58,18,31,1.71,0.53,0.1,0.33,21.4,0,4,4,8.4,5.3,0.09,1.6,0.7,2019-20
389,Fernando Pacheco,es ESP,GK,Alavés,27,1992,26.2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2019-20
390,Jon Pacheco,es ESP,DF,Real Sociedad,18,2001,0.9,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2019-20
391,Daniel Parejo,es ESP,MF,Valencia,30,1989,33.6,8,28,10,35.7,0.83,0.3,0.11,0.3,29.2,18,5,6,6.5,1.8,0.06,1.5,1.2,2019-20
392,Miquel Parera,es ESP,GK,Mallorca,23,1996,1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2019-20
393,Thomas Partey,gh GHA,MF,Atlético Madrid,26,1993,28.3,3,32,8,25,1.13,0.28,0.09,0.38,26.4,2,0,0,1.6,1.6,0.05,1.4,1.4,2019-20
394,Paulino,es ESP,FWMF,Alavés,22,1997,0.8,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2019-20
395,Gabriel Paulista,br BRA,DF,Valencia,28,1990,31.1,1,8,2,25,0.26,0.06,0.13,0.5,10.3,0,0,0,0.9,0.9,0.11,0.1,0.1,2019-20
396,Alfonso Pedraza,es ESP,DF,Betis,23,1996,15,1,15,7,46.7,1,0.47,0.07,0.14,18.2,0,0,0,1.1,1.1,0.08,-0.1,-0.1,2019-20
397,Marc Pedraza,es ESP,MF,Mallorca,32,1987,1.4,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2019-20
398,Pedrosa,es ESP,DFMF,Espanyol,21,1998,12.1,1,12,5,41.7,0.99,0.41,0.08,0.2,21.8,0,0,0,1.2,1.2,0.1,-0.2,-0.2,2019-20
399,Rubén Peña,es ESP,DF,Villarreal,28,1991,21.2,2,6,3,50,0.28,0.14,0.33,0.67,16.3,0,0,0,1.1,1.1,0.18,0.9,0.9,2019-20
400,Luis Perea,es ESP,FW,Osasuna,21,1997,0.2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2019-20
401,Victor Perea,es ESP,DFFW,Espanyol,19,2000,14.1,0,5,0,0,0.35,0,0,,23.3,0,0,0,0.2,0.2,0.03,-0.2,-0.2,2019-20
402,Carles Pérez,es ESP,FW,Barcelona,21,1998,5.3,1,14,6,42.9,2.65,1.13,0.07,0.17,19.6,0,0,0,1,1,0.07,0,0,2019-20
403,Iñigo Pérez,es ESP,MF,Osasuna,31,1988,12,2,19,7,36.8,1.58,0.58,0.11,0.29,24.9,3,0,0,1,1,0.05,1,1,2019-20
404,Juan Pérez,es ESP,GK,Osasuna,23,1996,2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2019-20
405,Kike Pérez,es ESP,MFFW,Valladolid,22,1997,2.4,0,5,0,0,2.06,0,0,,28.5,0,0,0,0.6,0.6,0.12,-0.6,-0.6,2019-20
406,Lucas Pérez,es ESP,FW,Alavés,30,1988,27.7,11,43,13,30.2,1.55,0.47,0.14,0.46,17.6,4,5,5,10.8,6.8,0.16,0.2,-0.8,2019-20
407,Rubén Pérez,es ESP,MF,Leganés,30,1989,24.4,1,20,2,10,0.82,0.08,0,0,28.5,0,1,1,1.3,0.5,0.03,-0.3,-0.5,2019-20
408,Samu Pérez,es ESP,GK,Valladolid,22,1997,0.3,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2019-20
409,Pablo Piatti,ar ARG,DFMF,Espanyol,30,1989,0.6,0,3,0,0,4.82,0,0,,15.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1,2019-20
410,Cristiano Piccini,it ITA,DF,Valencia,26,1992,0.8,0,1,0,0,1.2,0,0,,9.6,0,0,0,0.1,0.1,0.13,-0.1,-0.1,2019-20
411,Tomás Pina Isla,es ESP,MF,Alavés,31,1987,14.9,1,2,1,50,0.13,0.07,0.5,1,9.6,0,0,0,1,1,0.48,0,0,2019-20
412,Pipa,es ESP,DFFW,Espanyol,21,1998,5.3,0,1,1,100,0.19,0.19,0,0,16.5,0,0,0,0.4,0.4,0.38,-0.4,-0.4,2019-20
413,Gerard Piqué,es ESP,DF,Barcelona,32,1987,34.4,1,14,6,42.9,0.41,0.17,0.07,0.17,9.5,1,0,0,2.4,2.4,0.17,-1.4,-1.4,2019-20
414,Óscar Plano,es ESP,MF,Valladolid,28,1991,27.8,4,39,12,30.8,1.4,0.43,0.1,0.33,17.9,0,0,0,4.2,4.2,0.11,-0.2,-0.2,2019-20
415,Pere Pons,es ESP,MF,Alavés,26,1993,12.1,1,4,1,25,0.33,0.08,0.25,1,14.9,0,0,0,0.2,0.2,0.05,0.8,0.8,2019-20
416,Pedro Porro,es ESP,DFMF,Valladolid,19,1999,8.2,0,1,0,0,0.12,0,0,,32.2,0,0,0,0,0,0.05,0,0,2019-20
417,Francisco Portillo,es ESP,MF,Getafe,29,1990,4.2,0,3,1,33.3,0.72,0.24,0,0,18.3,0,0,0,0.2,0.2,0.05,-0.2,-0.2,2019-20
418,Portu,es ESP,FWMF,Real Sociedad,27,1992,26.6,7,40,15,37.5,1.5,0.56,0.18,0.47,14.3,0,0,1,6,5.3,0.13,1,1.7,2019-20
419,Sergio Postigo,es ESP,DF,Levante,30,1988,26.4,1,6,3,50,0.23,0.11,0.17,0.33,14.1,0,0,0,0.6,0.6,0.1,0.4,0.4,2019-20
420,Florent Poulolo,mq MTQ,DF,Getafe,22,1997,0,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2019-20
421,Darío Poveda,es ESP,MF,Atlético Madrid,22,1997,0.1,0,1,0,0,11.25,0,0,,8.6,0,0,0,0.1,0.1,0.08,-0.1,-0.1,2019-20
422,Alejandro Pozo Pozo,es ESP,DF,Mallorca,20,1999,16.6,1,7,2,28.6,0.42,0.12,0.14,0.5,23.6,0,0,0,0.3,0.3,0.04,0.7,0.7,2019-20
423,Alejandro Pozo Pozo,es ESP,MFFW,Sevilla,20,1999,0.4,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2019-20
424,Abdón Prats,es ESP,FW,Mallorca,26,1992,3.1,0,10,4,40,3.23,1.29,0,0,15.3,0,0,1,1.5,0.7,0.07,-1.5,-0.7,2019-20
425,Antonio Puertas,es ESP,FWMF,Granada,27,1992,28.5,7,44,18,40.9,1.55,0.63,0.16,0.39,16.2,0,0,0,6.5,6.5,0.15,0.5,0.5,2019-20
426,Riqui Puig,es ESP,MF,Barcelona,19,1999,5.7,0,8,5,62.5,1.41,0.88,0,0,21.1,0,0,0,0.7,0.7,0.09,-0.7,-0.7,2019-20
427,Quini,es ESP,DF,Granada,29,1989,8,0,10,0,0,1.25,0,0,,26.9,0,0,0,0.3,0.3,0.03,-0.3,-0.3,2019-20
428,Xavi Quintillà,es ESP,DF,Villarreal,22,1996,17.5,0,3,1,33.3,0.17,0.06,0,0,21.9,2,0,0,0.2,0.2,0.06,-0.2,-0.2,2019-20
429,Quique,es ESP,FWMF,Eibar,29,1990,5.4,0,10,1,10,1.84,0.18,0,0,17.6,0,0,0,0.6,0.6,0.06,-0.6,-0.6,2019-20
430,Nemanja Radoja,rs SRB,MF,Levante,26,1993,22.1,1,1,1,100,0.05,0.05,1,1,18.5,0,0,0,0.1,0.1,0.06,0.9,0.9,2019-20
431,Rafinha,br BRA,FWMF,Barcelona,26,1993,2.1,0,6,1,16.7,2.9,0.48,0,0,15.5,0,0,0,0.7,0.7,0.12,-0.7,-0.7,2019-20
432,Rafinha,br BRA,MF,Celta Vigo,26,1993,23.5,4,32,10,31.3,1.36,0.43,0.13,0.4,20.1,0,0,0,1.5,1.5,0.05,2.5,2.5,2019-20
433,Baba Rahman,gh GHA,DF,Mallorca,25,1994,1.2,0,1,0,0,0.83,0,0,,17.2,0,0,0,0.1,0.1,0.06,-0.1,-0.1,2019-20
434,Antonio Raillo,es ESP,DF,Mallorca,27,1991,30.8,1,14,2,14.3,0.45,0.06,0.07,0.5,11.6,0,0,0,2,2,0.14,-1,-1,2019-20
435,Ivan Rakitić,hr CRO,MF,Barcelona,31,1988,17.7,1,24,7,29.2,1.36,0.4,0.04,0.14,20.3,1,0,0,2.1,2.1,0.09,-1.1,-1.1,2019-20
436,Sandro Ramírez,es ESP,FWMF,Valladolid,24,1995,14.5,3,43,17,39.5,2.96,1.17,0.07,0.18,19.4,3,0,1,4.7,3.9,0.09,-1.7,-0.9,2019-20
437,Iván Ramis,es ESP,DF,Eibar,34,1984,5.1,1,4,2,50,0.79,0.39,0.25,0.5,9.6,0,0,0,0.3,0.3,0.09,0.7,0.7,2019-20
438,Adrián Ramos,co COL,FWMF,Granada,33,1986,2.5,0,6,1,16.7,2.39,0.4,0,0,12.4,0,0,0,0.4,0.4,0.07,-0.4,-0.4,2019-20
439,Sergio Ramos,es ESP,DF,Real Madrid,33,1986,33.5,11,33,11,33.3,0.99,0.33,0.15,0.45,15.5,4,6,6,10.2,5.4,0.16,0.8,-0.4,2019-20
440,Raúl,es ESP,FWMF,Betis,18,2000,0.2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2019-20
441,Recio,es ESP,MF,Leganés,28,1991,17.4,0,24,8,33.3,1.38,0.46,0,0,22,1,0,0,1.1,1.1,0.05,-1.1,-1.1,2019-20
442,Sergio Reguilón,es ESP,DF,Sevilla,22,1996,27.9,2,28,7,25,1,0.25,0.07,0.29,17.3,0,0,0,2.3,2.3,0.08,-0.3,-0.3,2019-20
443,Manolo Reina,es ESP,GK,Mallorca,34,1985,36,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2019-20
444,Álex Remiro,es ESP,GK,Real Sociedad,24,1995,25,0,1,0,0,0.04,0,0,,7.2,0,0,0,0.1,0.1,0.14,-0.1,-0.1,2019-20
445,Nico Ribaudo,es ESP,FWMF,Espanyol,18,2001,2,0,4,3,75,1.98,1.48,0,0,23.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1,2019-20
446,Luis Rioja,es ESP,MF,Alavés,25,1993,18.2,0,9,2,22.2,0.5,0.11,0,0,21.6,0,0,0,0.4,0.4,0.05,-0.4,-0.4,2019-20
447,Rodrigo Riquelme,es ESP,FWMF,Atlético Madrid,19,2000,0.1,0,1,0,0,6.92,0,0,,11.3,0,0,0,0,0,0.04,0,0,2019-20
448,Cristian Rivera,es ESP,MF,Leganés,22,1997,3.5,0,1,0,0,0.29,0,0,,18.6,0,0,0,0,0,0.05,0,0,2019-20
449,Rober,es ESP,DF,Levante,24,1995,2.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2019-20
450,Roberto,es ESP,GK,Alavés,33,1986,8.8,0,1,0,0,0.11,0,0,,16.6,0,0,0,0,0,0.03,0,0,2019-20
451,Sergi Roberto,es ESP,DFMF,Barcelona,27,1992,26,1,6,2,33.3,0.23,0.08,0.17,0.5,14.7,0,0,0,0.6,0.6,0.1,0.4,0.4,2019-20
452,Joel Robles,es ESP,GK,Betis,29,1990,32.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2019-20
453,Marc Roca,es ESP,MF,Espanyol,22,1996,33.4,2,30,3,10,0.9,0.09,0,0,29.7,3,2,2,2.6,1,0.03,-0.6,-1,2019-20
454,Rubén Rochina,es ESP,MF,Levante,28,1991,20.8,4,60,13,21.7,2.88,0.62,0.07,0.31,25.5,4,0,0,3.3,3.3,0.06,0.7,0.7,2019-20
455,Rodrigo,es ESP,FW,Valencia,28,1991,20.9,4,41,14,34.1,1.96,0.67,0.1,0.29,15.3,0,0,0,6.7,6.7,0.16,-2.7,-2.7,2019-20
456,Kévin Rodrigues,pt POR,DFMF,Leganés,25,1994,21.5,1,23,8,34.8,1.07,0.37,0.04,0.13,23.7,2,0,0,1.2,1.2,0.05,-0.2,-0.2,2019-20
457,Kévin Rodrigues,pt POR,DF,Real Sociedad,25,1994,0.1,0,1,0,0,15,0,0,,16.1,0,0,0,0.1,0.1,0.09,-0.1,-0.1,2019-20
458,Ángel Rodríguez,es ESP,FW,Getafe,32,1987,15.6,10,52,22,42.3,3.33,1.41,0.17,0.41,15.6,0,1,1,7.5,6.6,0.13,2.5,2.4,2019-20
459,Óscar Rodríguez Arnaiz,es ESP,MFFW,Leganés,21,1998,21.3,9,60,26,43.3,2.82,1.22,0.12,0.27,25.6,16,2,2,4.8,3.2,0.05,4.2,3.8,2019-20
460,Dani Rodríguez,es ESP,MFFW,Mallorca,31,1988,33.8,5,50,11,22,1.48,0.33,0.08,0.36,21,1,1,1,5.3,4.5,0.09,-0.3,-0.5,2019-20
461,Guido Rodríguez,ar ARG,MF,Betis,25,1994,10.4,1,12,3,25,1.15,0.29,0.08,0.33,21.5,0,0,0,0.7,0.7,0.06,0.3,0.3,2019-20
462,James Rodríguez,co COL,MFFW,Real Madrid,28,1991,4.7,1,9,1,11.1,1.93,0.21,0.11,1,17.4,1,0,0,1.1,1.1,0.12,-0.1,-0.1,2019-20
463,Mario Rodriguez,es ESP,MF,Granada,22,1997,0,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2019-20
464,Rodrygo,br BRA,FW,Real Madrid,18,2001,11.3,2,16,8,50,1.41,0.71,0.13,0.25,11.5,0,0,0,2.3,2.3,0.14,-0.3,-0.3,2019-20
465,Luka Romero,ar ARG,FW,Mallorca,14,2004,0.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2019-20
466,Facundo Roncaglia,ar ARG,DF,Osasuna,32,1987,14.2,1,3,2,66.7,0.21,0.14,0.33,0.5,27.2,0,0,0,0.1,0.1,0.02,0.9,0.9,2019-20
467,Roberto Rosales,ve VEN,DF,Leganés,30,1988,20.8,0,9,1,11.1,0.43,0.05,0,0,24.6,4,0,0,0.4,0.4,0.04,-0.4,-0.4,2019-20
468,Rubén,es ESP,GK,Osasuna,35,1984,17.6,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2019-20
469,Waldo Rubio,es ESP,MFFW,Valladolid,23,1995,9.8,0,17,4,23.5,1.74,0.41,0,0,24.4,0,0,0,0.6,0.6,0.03,-0.6,-0.6,2019-20
470,Aitor Ruibal,es ESP,DFMF,Leganés,23,1996,13.6,0,16,3,18.8,1.18,0.22,0,0,21.5,0,0,0,0.7,0.7,0.04,-0.7,-0.7,2019-20
471,Jorge Sáenz,es ESP,DF,Celta Vigo,22,1996,4.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2019-20
472,Borja Sainz,es ESP,MFFW,Alavés,18,2001,6.4,1,10,4,40,1.57,0.63,0.1,0.25,14,0,0,0,1.4,1.4,0.14,-0.4,-0.4,2019-20
473,Yannis Salibur,fr FRA,MFFW,Mallorca,28,1991,0.9,0,1,0,0,1.1,0,0,,35.9,1,0,0,0,0,0.03,0,0,2019-20
474,Mohammed Salisu,gh GHA,DF,Valladolid,20,1999,30.3,1,7,1,14.3,0.23,0.03,0.14,1,10.1,0,0,0,1.4,1.4,0.2,-0.4,-0.4,2019-20
